Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type,Total_Monthly_Revenue,Number_of_Services,High_Value
C02503,20,305000,6100000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.1,Monthly,6100000.0,1,0
C02504,200,220000,44000000,6.1,Government,Large,Government,3,1,958012.0,1,VPS,9124915.0,7,5.5,Monthly,54082927.0,3,1
C02505,30,325000,9750000,5.5,Business,Large,University,2,1,1679357.0,0,,0.0,5,5.7,Annual,11429357.0,2,0
C02506,20,335000,6700000,3.3,Business,Medium,Small Business,1,1,315237.0,1,Dedicated,17462391.0,7,4.4,Monthly,24477628.0,3,0
C02507,150,255000,38250000,0.2,Business,Medium,Small Business,1,1,1586581.0,0,,0.0,4,4.6,Monthly,39836581.0,2,0
C02508,30,295000,8850000,7.5,Personal,Small,Normal,0,1,1622449.0,0,,0.0,2,7.3,Annual,10472449.0,2,0
C02509,200,220000,44000000,6.8,Business,Medium,Small Business,1,0,0.0,1,VPS,5646471.0,6,7.4,Annual,49646471.0,2,1
C02510,20,330000,6600000,7.0,Personal,Small,Normal,0,1,1135307.0,0,,0.0,2,3.6,Annual,7735307.0,2,0
C02511,10,385000,3850000,3.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,3850000.0,1,0
C02512,300,220000,66000000,5.0,Business,Large,University,2,0,0.0,0,,0.0,2,1.7,Monthly,66000000.0,1,1
C02513,20,310000,6200000,1.6,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.7,Monthly,6200000.0,1,0
C02514,20,300000,6000000,9.6,Personal,Small,Normal,0,1,1471994.0,0,,0.0,3,4.7,Annual,7471994.0,2,0
C02515,20,345000,6900000,7.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly,6900000.0,1,0
C02516,10,350000,3500000,4.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.3,Monthly,3500000.0,1,0
C02517,300,215000,64500000,8.2,Business,Large,Hospital,3,1,1808433.0,1,Shared,7673451.0,8,10.5,Annual,73981884.0,3,1
C02518,300,200000,60000000,6.5,Business,Large,Enterprise,2,0,0.0,0,,0.0,1,2.2,Annual,60000000.0,1,1
C02519,100,250000,25000000,6.7,Business,Small,Small Business,1,1,672506.0,0,,0.0,6,7.4,Annual,25672506.0,2,0
C02520,20,310000,6200000,9.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.6,Monthly,6200000.0,1,0
C02521,20,360000,7200000,2.5,Business,Large,Hospital,3,1,802633.0,1,Shared,17778376.0,9,6.1,Monthly,25781009.0,3,0
C02522,30,315000,9450000,2.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.1,Monthly,9450000.0,1,0
C02523,10,330000,3300000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Annual,3300000.0,1,0
C02524,10,350000,3500000,7.2,Personal,Small,Normal,0,1,1472829.0,0,,0.0,2,8.1,Annual,4972829.0,2,0
C02525,100,300000,30000000,0.6,Business,Medium,Small Business,1,0,0.0,1,VPS,9196683.0,3,5.9,Monthly,39196683.0,2,0
C02526,150,230000,34500000,4.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,6.8,Monthly,34500000.0,1,0
C02527,50,300000,15000000,8.4,Business,Medium,Small Business,1,1,1869267.0,0,,0.0,8,8.2,Annual,16869267.0,2,0
C02528,100,250000,25000000,2.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,4.8,Monthly,25000000.0,1,0
C02529,300,200000,60000000,0.6,Business,Small,Small Business,1,1,642322.0,1,Dedicated,17536262.0,10,9.6,Monthly,78178584.0,3,1
C02530,20,310000,6200000,0.5,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Monthly,6200000.0,1,0
C02531,20,345000,6900000,9.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.6,Monthly,6900000.0,1,0
C02532,10,355000,3550000,4.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,1.1,Monthly,3550000.0,1,0
C02533,100,275000,27500000,8.1,Business,Large,University,2,0,0.0,1,VPS,7817407.0,6,7.0,Annual,35317407.0,2,0
C02534,100,280000,28000000,5.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,4.1,Annual,28000000.0,1,0
C02535,50,310000,15500000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,5.4,Annual,15500000.0,1,0
C02536,50,325000,16250000,5.1,Business,Small,Small Business,1,1,1772374.0,1,Shared,13572731.0,5,7.8,Monthly,31595105.0,3,0
C02537,20,305000,6100000,3.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.8,Monthly,6100000.0,1,0
C02538,300,225000,67500000,0.2,Government,Large,Government,3,1,1149851.0,0,,0.0,6,5.6,Monthly,68649851.0,2,1
C02539,10,335000,3350000,4.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.5,Monthly,3350000.0,1,0
C02540,300,205000,61500000,7.6,Government,Large,Government,3,1,630281.0,0,,0.0,6,5.8,Monthly,62130281.0,2,1
C02541,10,320000,3200000,4.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.2,Monthly,3200000.0,1,0
C02542,300,205000,61500000,2.7,Business,Large,ISP Partner,3,1,1927742.0,1,VPS,18936730.0,11,8.2,Monthly,82364472.0,3,1
C02543,10,325000,3250000,2.8,Personal,Small,Normal,0,0,0.0,1,Shared,15279043.0,3,4.4,Monthly,18529043.0,2,0
C02544,10,325000,3250000,0.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.0,Monthly,3250000.0,1,0
C02545,100,250000,25000000,7.3,Government,Large,Government,3,1,1521604.0,1,VPS,2179814.0,9,10.4,Annual,28701418.0,3,0
C02546,150,230000,34500000,4.5,Business,Large,Hospital,3,1,793256.0,1,VPS,17249436.0,6,5.7,Monthly,52542692.0,3,1
C02547,150,230000,34500000,9.6,Government,Large,Government,3,1,1869815.0,0,,0.0,4,1.8,Annual,36369815.0,2,0
C02548,150,280000,42000000,3.9,Business,Small,Small Business,1,0,0.0,0,,0.0,3,5.0,Monthly,42000000.0,1,0
C02549,150,275000,41250000,0.2,Business,Medium,Small Business,1,1,1789136.0,0,,0.0,8,10.0,Monthly,43039136.0,2,0
C02550,10,355000,3550000,5.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.8,Annual,3550000.0,1,0
C02551,100,285000,28500000,4.9,Business,Medium,Small Business,1,1,1370161.0,0,,0.0,3,5.0,Monthly,29870161.0,2,0
C02552,100,250000,25000000,8.5,Business,Small,Small Business,1,0,0.0,0,,0.0,2,5.7,Annual,25000000.0,1,0
C02553,200,265000,53000000,0.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,7,9.4,Monthly,53000000.0,1,1
C02554,100,275000,27500000,4.3,Government,Large,Government,3,1,1964476.0,0,,0.0,7,4.9,Monthly,29464476.0,2,0
C02555,50,300000,15000000,4.3,Personal,Small,Normal,0,0,0.0,0,,0.0,2,7.2,Monthly,15000000.0,1,0
C02556,30,290000,8700000,7.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.4,Annual,8700000.0,1,0
C02557,200,220000,44000000,7.6,Business,Small,Small Business,1,0,0.0,0,,0.0,5,6.9,Annual,44000000.0,1,1
C02558,20,325000,6500000,7.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.2,Annual,6500000.0,1,0
C02559,20,300000,6000000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.6,Annual,6000000.0,1,0
C02560,30,290000,19027669,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,19027669.0,1,0
C02561,10,335000,3350000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.6,Annual,3350000.0,1,0
C02562,50,270000,13500000,9.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.5,Annual,13500000.0,1,0
C02563,20,310000,6200000,5.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.0,Monthly,6200000.0,1,0
C02564,200,240000,48000000,3.2,Business,Medium,Small Business,1,0,0.0,1,VPS,8639692.0,7,6.1,Monthly,56639692.0,2,1
C02565,50,300000,15000000,0.4,Business,Small,Small Business,1,1,540504.0,0,,0.0,7,6.3,Monthly,15540504.0,2,0
C02566,100,290000,29000000,6.1,Business,Large,University,2,1,990251.0,0,,0.0,5,3.6,Monthly,29990251.0,2,0
C02567,20,305000,6100000,8.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,4.7,Annual,6100000.0,1,0
C02568,50,295000,14750000,6.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.4,Annual,14750000.0,1,0
C02569,10,345000,3450000,1.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Monthly,3450000.0,1,0
C02570,300,200000,60000000,9.4,Government,Large,Government,3,1,1394114.0,1,Dedicated,6972690.0,6,7.0,Annual,68366804.0,3,1
C02571,20,340000,6800000,6.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,7.8,Annual,6800000.0,1,0
C02572,100,265000,26500000,6.6,Business,Small,Small Business,1,0,0.0,0,,0.0,6,6.8,Monthly,26500000.0,1,0
C02573,20,325000,6500000,0.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.8,Monthly,6500000.0,1,0
C02574,10,320000,3200000,6.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.9,Annual,3200000.0,1,0
C02575,30,290000,8700000,8.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.7,Annual,8700000.0,1,0
C02576,50,290000,14500000,3.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,1.4,Monthly,14500000.0,1,0
C02577,100,250000,25000000,10.0,Business,Large,University,2,1,1524014.0,0,,0.0,7,7.2,Annual,26524014.0,2,0
C02578,200,245000,49000000,4.3,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,3.0,Monthly,49000000.0,1,1
C02579,10,320000,3200000,7.1,Business,Large,Hospital,3,1,871199.0,1,VPS,2106940.0,5,5.7,Annual,6178139.0,3,0
C02580,150,275000,41250000,5.1,Business,Large,ISP Partner,3,1,415151.0,0,,0.0,6,7.6,Monthly,41665151.0,2,0
C02581,20,335000,6700000,1.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,0.9,Monthly,6700000.0,1,0
C02582,150,230000,34500000,6.5,Business,Large,Enterprise,2,1,1632863.0,0,,0.0,2,3.5,Annual,36132863.0,2,0
C02583,10,375000,3750000,1.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.3,Monthly,3750000.0,1,0
C02584,10,360000,3600000,3.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Monthly,3600000.0,1,0
C02585,50,275000,13750000,4.0,Business,Small,Small Business,1,0,0.0,0,,0.0,3,8.6,Monthly,13750000.0,1,0
C02586,100,250000,25000000,8.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,3.3,Monthly,25000000.0,1,0
C02587,20,315000,6300000,0.4,Business,Small,Small Business,1,1,757844.0,0,,0.0,4,5.4,Monthly,7057844.0,2,0
C02588,100,270000,27000000,2.4,Government,Large,Government,3,1,761926.0,1,Shared,17360538.0,9,11.1,Monthly,45122464.0,3,1
C02589,100,255000,25500000,3.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,6.2,Monthly,25500000.0,1,0
C02590,20,320000,6400000,9.8,Personal,Small,Normal,0,0,0.0,0,,0.0,1,1.1,Annual,6400000.0,1,0
C02591,200,220000,44000000,5.6,Government,Large,Government,3,1,1380711.0,0,,0.0,3,4.5,Annual,45380711.0,2,1
C02592,300,215000,64500000,6.5,Business,Large,Hospital,3,1,1088083.0,0,,0.0,4,2.6,Monthly,65588083.0,2,1
C02593,300,225000,67500000,1.7,Business,Large,University,2,0,0.0,1,VPS,5359189.0,5,6.6,Monthly,72859189.0,2,1
C02594,100,315000,31500000,0.4,Business,Large,Hospital,3,1,837523.0,1,Dedicated,15468780.0,7,6.5,Monthly,47806303.0,3,1
C02595,150,260000,39000000,8.1,Business,Medium,Small Business,1,1,713736.0,0,,0.0,5,7.1,Annual,39713736.0,2,0
C02596,10,350000,3500000,7.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.0,Annual,3500000.0,1,0
C02597,200,220000,44000000,4.0,Government,Large,Government,3,1,938048.0,1,Dedicated,9874208.0,7,6.8,Monthly,54812256.0,3,1
C02598,200,225000,45000000,9.6,Business,Large,Enterprise,2,1,383648.0,0,,0.0,5,3.1,Annual,45383648.0,2,1
C02599,150,230000,34500000,7.7,Business,Large,ISP Partner,3,1,608599.0,1,Shared,10956742.0,9,11.2,Monthly,46065341.0,3,1
C02600,10,350000,3500000,9.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.4,Monthly,3500000.0,1,0
C02601,200,270000,54000000,0.3,Business,Small,Small Business,1,0,0.0,0,,0.0,5,5.6,Monthly,54000000.0,1,1
C02602,10,370000,3700000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Annual,3700000.0,1,0
C02603,300,200000,60000000,6.2,Business,Large,University,2,1,1985207.0,0,,0.0,3,6.0,Annual,61985207.0,2,1
C02604,10,320000,3200000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,3,5.9,Monthly,3200000.0,1,0
C02605,100,270000,27000000,3.4,Business,Small,Small Business,1,1,1740470.0,0,,0.0,6,3.9,Monthly,28740470.0,2,0
C02606,50,270000,13500000,4.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Monthly,13500000.0,1,0
C02607,30,290000,8700000,9.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.0,Annual,8700000.0,1,0
C02608,10,360000,3600000,4.9,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.7,Monthly,3600000.0,1,0
C02609,150,230000,34500000,5.1,Business,Small,Small Business,1,0,0.0,0,,0.0,3,6.1,Annual,34500000.0,1,0
C02610,10,320000,3200000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,1.3,Annual,3200000.0,1,0
C02611,20,355000,7100000,5.1,Personal,Small,Normal,0,0,0.0,0,,0.0,2,6.6,Monthly,7100000.0,1,0
C02612,100,280000,28000000,8.9,Business,Large,University,2,1,1579780.0,0,,0.0,3,7.6,Annual,29579780.0,2,0
C02613,30,290000,8700000,9.5,Business,Small,Small Business,1,1,1170372.0,0,,0.0,3,5.1,Annual,9870372.0,2,0
C02614,50,290000,14500000,1.4,Business,Small,Small Business,1,1,1962479.0,0,,0.0,6,8.1,Monthly,16462479.0,2,0
C02615,150,230000,34500000,5.6,Government,Large,Government,3,1,1037659.0,1,Dedicated,5030275.0,11,9.5,Annual,40567934.0,3,0
C02616,30,350000,10500000,0.4,Business,Large,University,2,1,671605.0,0,,0.0,7,11.1,Monthly,11171605.0,2,0
C02617,100,275000,27500000,8.8,Business,Large,Hospital,3,1,512841.0,0,,0.0,2,6.0,Monthly,28012841.0,2,0
C02618,150,230000,34500000,8.6,Business,Small,Small Business,1,1,566974.0,0,,0.0,5,5.8,Annual,35066974.0,2,0
C02619,10,350000,3500000,1.7,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,6.4,Monthly,3500000.0,1,0
C02620,200,220000,44000000,6.5,Business,Large,Hospital,3,1,1700749.0,1,Dedicated,14874782.0,7,6.4,Annual,60575531.0,3,1
C02621,200,255000,51000000,6.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,9.5,Annual,51000000.0,1,1
C02622,20,300000,6000000,1.0,Personal,Small,Normal,0,0,0.0,0,,0.0,4,0.9,Monthly,6000000.0,1,0
C02623,200,220000,44000000,7.5,Government,Large,Government,3,1,1267846.0,1,VPS,5513751.0,6,8.8,Annual,50781597.0,3,1
C02624,100,285000,28500000,5.2,Business,Small,Small Business,1,0,0.0,0,,0.0,5,8.0,Monthly,28500000.0,1,0
C02625,10,355000,3550000,8.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.2,Annual,3550000.0,1,0
C02626,50,270000,13500000,5.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,2.3,Annual,13500000.0,1,0
C02627,300,215000,64500000,3.8,Business,Large,Enterprise,2,0,0.0,0,,0.0,5,4.9,Monthly,64500000.0,1,1
C02628,20,340000,6800000,9.7,Personal,Small,Normal,0,0,0.0,0,,0.0,3,6.6,Annual,6800000.0,1,0
C02629,100,285000,28500000,3.3,Business,Small,Small Business,1,1,839197.0,0,,0.0,7,4.1,Monthly,29339197.0,2,0
C02630,20,325000,6500000,1.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,6.2,Monthly,6500000.0,1,0
C02631,20,315000,6300000,6.1,Business,Small,Small Business,1,0,0.0,0,,0.0,1,8.8,Annual,6300000.0,1,0
C02632,100,250000,25000000,2.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,8.2,Monthly,25000000.0,1,0
C02633,10,370000,3700000,6.0,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.1,Monthly,3700000.0,1,0
C02634,100,250000,25000000,2.3,Business,Large,Hospital,3,1,349812.0,1,VPS,18704106.0,7,5.9,Monthly,44053918.0,3,1
C02635,10,375000,3750000,5.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,7.9,Annual,3750000.0,1,0
C02636,100,250000,25000000,6.2,Business,Small,Small Business,1,1,555483.0,0,,0.0,6,3.6,Annual,25555483.0,2,0
C02637,300,210000,63000000,0.8,Business,Small,Small Business,1,0,0.0,0,,0.0,5,7.5,Monthly,63000000.0,1,1
C02638,30,350000,10500000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,4,3.6,Monthly,10500000.0,1,0
C02639,10,355000,3550000,4.0,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.9,Monthly,3550000.0,1,0
C02640,30,325000,9750000,7.7,Personal,Small,Normal,0,0,0.0,0,,0.0,0,5.0,Monthly,9750000.0,1,0
C02641,150,235000,35250000,0.5,Business,Medium,Small Business,1,1,1370512.0,0,,0.0,5,7.3,Monthly,36620512.0,2,0
C02642,30,290000,8700000,4.8,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.1,Monthly,8700000.0,1,0
C02643,30,345000,10350000,3.3,Personal,Small,Normal,0,0,0.0,0,,0.0,3,3.5,Monthly,10350000.0,1,0
C02644,50,300000,15000000,6.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.4,Annual,15000000.0,1,0
C02645,300,200000,60000000,4.5,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,7.3,Monthly,60000000.0,1,1
C02646,20,335000,6700000,9.8,Personal,Small,Normal,0,0,0.0,0,,0.0,2,0.9,Annual,6700000.0,1,0
C02647,200,220000,44000000,4.5,Business,Large,ISP Partner,3,1,444531.0,1,VPS,7408438.0,9,6.1,Monthly,51852969.0,3,1
C02648,300,210000,63000000,2.8,Business,Large,ISP Partner,3,1,1837598.0,1,VPS,5892284.0,8,9.6,Monthly,70729882.0,3,1
C02649,20,345000,6900000,7.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,6.4,Monthly,6900000.0,1,0
C02650,100,250000,25000000,5.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,4.4,Annual,25000000.0,1,0
C02651,20,330000,6600000,5.5,Personal,Small,Normal,0,1,1877985.0,0,,0.0,2,7.5,Annual,8477985.0,2,0
C02652,20,310000,6200000,0.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.0,Monthly,6200000.0,1,0
C02653,20,370000,7400000,1.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,7.2,Monthly,7400000.0,1,0
C02654,300,215000,64500000,2.9,Business,Small,Small Business,1,0,0.0,0,,0.0,7,6.7,Monthly,64500000.0,1,1
C02655,30,335000,10050000,0.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,7.1,Monthly,10050000.0,1,0
C02656,100,280000,28000000,2.6,Business,Medium,Small Business,1,0,0.0,1,Dedicated,4495203.0,6,7.4,Monthly,32495203.0,2,0
C02657,10,320000,3200000,8.8,Business,Large,Enterprise,2,1,612404.0,0,,0.0,2,0.7,Annual,3812404.0,2,0
C02658,30,290000,8700000,5.1,Personal,Small,Normal,0,0,0.0,0,,0.0,1,4.5,Monthly,8700000.0,1,0
C02659,200,220000,44000000,5.4,Business,Large,ISP Partner,3,1,1833736.0,1,VPS,5101366.0,8,5.5,Annual,50935102.0,3,1
C02660,300,215000,64500000,2.8,Business,Small,Small Business,1,0,0.0,0,,0.0,0,1.7,Monthly,64500000.0,1,1
C02661,50,290000,14500000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,0,3.8,Monthly,14500000.0,1,0
C02662,20,350000,7000000,4.2,Personal,Small,Normal,0,0,0.0,0,,0.0,1,6.5,Monthly,7000000.0,1,0
C02663,50,270000,13500000,3.4,Business,Large,Hospital,3,1,1368963.0,1,VPS,2876492.0,5,6.5,Monthly,17745455.0,3,0
C02664,20,320000,6400000,6.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.0,Annual,6400000.0,1,0
C02665,200,245000,49000000,7.1,Business,Small,Small Business,1,1,893973.0,0,,0.0,2,3.4,Annual,49893973.0,2,1
C02666,200,220000,44000000,1.3,Business,Medium,Small Business,1,1,1607913.0,1,VPS,13269002.0,5,6.8,Monthly,58876915.0,3,1
C02667,50,290000,14500000,1.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,6.0,Monthly,14500000.0,1,0
C02668,30,340000,10200000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.2,Monthly,10200000.0,1,0
C02669,50,280000,14000000,5.9,Business,Medium,Small Business,1,1,1101503.0,0,,0.0,6,7.0,Annual,15101503.0,2,0
C02670,10,385000,3850000,2.4,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.9,Monthly,3850000.0,1,0
C02671,10,325000,3250000,9.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.6,Monthly,3250000.0,1,0
C02672,50,305000,15250000,5.8,Business,Small,Small Business,1,1,1780260.0,1,Dedicated,3352553.0,7,11.9,Annual,20382813.0,3,0
C02673,100,250000,25000000,5.5,Business,Small,Small Business,1,0,0.0,0,,0.0,0,2.3,Annual,25000000.0,1,0
C02674,10,320000,3200000,5.0,Personal,Small,Normal,0,0,0.0,0,,0.0,5,7.2,Monthly,3200000.0,1,0
C02675,30,315000,9450000,9.6,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.6,Annual,9450000.0,1,0
C02676,20,340000,6800000,2.1,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.3,Monthly,6800000.0,1,0
C02677,10,320000,3200000,1.3,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.0,Monthly,3200000.0,1,0
C02678,150,230000,34500000,9.2,Business,Large,University,2,1,587477.0,0,,0.0,3,0.4,Annual,35087477.0,2,0
C02679,100,265000,26500000,5.9,Business,Large,University,2,0,0.0,0,,0.0,4,7.2,Annual,26500000.0,1,0
C02680,30,290000,8700000,6.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,2.9,Annual,8700000.0,1,0
C02681,10,375000,3750000,6.3,Personal,Small,Normal,0,0,0.0,0,,0.0,1,3.4,Annual,3750000.0,1,0
C02682,30,340000,10200000,2.7,Personal,Small,Normal,0,1,1434794.0,0,,0.0,3,3.6,Monthly,11634794.0,2,0
C02683,150,240000,36000000,8.3,Business,Large,Enterprise,2,0,0.0,1,VPS,3883729.0,5,6.2,Annual,39883729.0,2,0
C02684,150,250000,37500000,5.8,Business,Large,Hospital,3,1,1553642.0,1,VPS,6038199.0,11,7.0,Annual,45091841.0,3,1
C02685,10,320000,3200000,6.1,Business,Large,Hospital,3,1,1702381.0,1,VPS,11391256.0,10,5.7,Annual,16293637.0,3,0
C02686,10,385000,3850000,1.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,2.4,Monthly,3850000.0,1,0
C02687,10,320000,3200000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,7.0,Annual,3200000.0,1,0
C02688,20,320000,6400000,3.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,4.5,Monthly,6400000.0,1,0
C02689,10,320000,3200000,8.7,Personal,Small,Normal,0,0,0.0,0,,0.0,1,5.7,Monthly,3200000.0,1,0
C02690,50,270000,13500000,7.0,Business,Small,Small Business,1,0,0.0,0,,0.0,3,2.5,Annual,13500000.0,1,0
C02691,20,315000,6300000,6.2,Personal,Small,Normal,0,1,1605471.0,0,,0.0,6,5.5,Monthly,7905471.0,2,0
C02692,20,335000,6700000,1.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,5.7,Monthly,6700000.0,1,0
C02693,20,335000,6700000,5.0,Personal,Small,Normal,0,0,0.0,0,,0.0,0,2.8,Monthly,6700000.0,1,0
C02694,300,210000,63000000,2.6,Business,Large,University,2,1,529292.0,0,,0.0,2,6.9,Monthly,63529292.0,2,1
C02695,10,320000,3200000,0.9,Personal,Small,Normal,0,0,0.0,0,,0.0,0,0.7,Monthly,3200000.0,1,0
C02696,10,350000,3500000,6.4,Personal,Small,Normal,0,0,0.0,0,,0.0,1,2.5,Monthly,3500000.0,1,0
C02697,30,295000,8850000,2.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,9.0,Monthly,8850000.0,1,0
C02698,150,240000,36000000,2.6,Business,Medium,Small Business,1,0,0.0,1,Shared,15568853.0,5,5.9,Monthly,51568853.0,2,1
C02699,20,335000,6700000,1.4,Personal,Small,Normal,0,0,0.0,0,,0.0,2,3.4,Monthly,6700000.0,1,0
C02700,10,360000,3600000,9.8,Business,Small,Small Business,1,1,435413.0,1,VPS,16586850.0,6,7.0,Annual,20622263.0,3,0
C02701,20,325000,6500000,5.7,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.3,Annual,6500000.0,1,0
C02702,150,240000,36000000,8.9,Government,Large,Government,3,1,369185.0,1,VPS,6439837.0,11,7.8,Annual,42809022.0,3,0
C02703,10,360000,3600000,3.9,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.0,Monthly,3600000.0,1,0
C02704,150,265000,39750000,6.5,Government,Large,Government,3,1,1249557.0,1,Dedicated,6126338.0,6,3.9,Annual,47125895.0,3,1
C02705,30,295000,8850000,0.2,Personal,Small,Normal,0,0,0.0,0,,0.0,2,4.8,Monthly,8850000.0,1,0
C02706,20,300000,6000000,3.2,Personal,Small,Normal,0,0,0.0,0,,0.0,0,1.7,Monthly,6000000.0,1,0
C02707,200,220000,44000000,9.7,Business,Medium,Small Business,1,1,637480.0,0,,0.0,4,4.8,Annual,44637480.0,2,1
C02708,50,325000,16250000,1.7,Personal,Small,Normal,0,0,0.0,0,,0.0,5,3.9,Monthly,16250000.0,1,0
C02709,10,360000,3600000,1.4,Business,Small,Small Business,1,0,0.0,0,,0.0,6,4.0,Monthly,3600000.0,1,0
C02710,50,280000,14000000,6.9,Business,Small,Small Business,1,1,459723.0,0,,0.0,2,5.6,Annual,14459723.0,2,0
C02711,100,255000,25500000,9.6,Government,Large,Government,3,1,361614.0,1,VPS,17556234.0,9,6.4,Annual,43417848.0,3,0
C02712,100,250000,25000000,10.0,Business,Large,University,2,1,1101727.0,0,,0.0,8,6.7,Monthly,26101727.0,2,0
C02713,150,260000,39000000,3.1,Business,Small,Small Business,1,0,0.0,0,,0.0,2,2.1,Monthly,39000000.0,1,0
C02714,50,270000,13500000,7.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,5.3,Monthly,13500000.0,1,0
