Customer_ID,Bandwidth_Mbps,Price_Per_Mbps,Monthly_Internet_Fee,Years_With_Company,Customer_Type,Company_Size,Strategic_Category,Strategic_Level,Has_VoIP,Monthly_VoIP_Fee,Has_Server,Server_Type,Monthly_Server_Fee,Support_Tickets_Last_Year,Downtime_Hours_Last_Year,Contract_Type,Total_Monthly_Revenue,Number_of_Services,High_Value,Revenue_Score,Strategic_Score,Services_Score,Company_Size_Score,Customer_Priority_Score
C02585,50,275000,13750000,4.0,Business,Small,Small Business,1,0,0.0,0,,0.0,3,8.6,Monthly,13750000.0,1,0,7.474409128652442,26.0,27.5,25.8,16.93220456432622
C02586,100,250000,25000000,8.6,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,3.3,Monthly,25000000.0,1,0,15.444750616551964,26.0,27.5,26.2,20.97737530827598
C02587,20,315000,6300000,0.4,Business,Small,Small Business,1,1,757844.0,0,,0.0,4,5.4,Monthly,7057844.0,2,0,2.733185252181711,26.0,35.6,25.8,15.776592626090856
C02588,100,270000,27000000,2.4,Government,Large,Government,3,1,761926.0,1,Shared,17360538.0,9,11.1,Monthly,45122464.0,3,1,29.70100925281548,63.6,63.2,56.8,45.57050462640774
C02589,100,255000,25500000,3.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,6.2,Monthly,25500000.0,1,0,15.798988016014164,26.0,27.5,26.2,21.15449400800708
C02591,200,220000,44000000,5.6,Government,Large,Government,3,1,1380711.0,0,,0.0,3,4.5,Annual,45380711.0,2,1,29.88397074421331,63.6,35.6,56.8,41.521985372106656
C02592,300,215000,64500000,6.5,Business,Large,Hospital,3,1,1088083.0,0,,0.0,4,2.6,Monthly,65588083.0,2,1,44.20038455870391,63.6,35.6,56.8,48.68019227935196
C02593,300,225000,67500000,1.7,Business,Large,University,2,0,0.0,1,VPS,5359189.0,5,6.6,Monthly,72859189.0,2,1,49.35177992001192,43.8,35.6,56.8,47.29588996000595
C02594,100,315000,31500000,0.4,Business,Large,Hospital,3,1,837523.0,1,Dedicated,15468780.0,7,6.5,Monthly,47806303.0,3,1,31.60244154868595,63.6,63.2,56.8,46.52122077434298
C02595,150,260000,39000000,8.1,Business,Medium,Small Business,1,1,713736.0,0,,0.0,5,7.1,Annual,39713736.0,2,0,25.8690617705787,26.0,35.6,26.2,27.40453088528935
C02597,200,220000,44000000,4.0,Government,Large,Government,3,1,938048.0,1,Dedicated,9874208.0,7,6.8,Monthly,54812256.0,3,1,36.565982691634765,63.6,63.2,56.8,49.00299134581738
C02598,200,225000,45000000,9.6,Business,Large,Enterprise,2,1,383648.0,0,,0.0,5,3.1,Annual,45383648.0,2,1,29.886051534697753,43.8,35.6,56.8,37.563025767348876
C02599,150,230000,34500000,7.7,Business,Large,ISP Partner,3,1,608599.0,1,Shared,10956742.0,9,11.2,Monthly,46065341.0,3,1,30.369013845800925,63.6,63.2,56.8,45.90450692290047
C02601,200,270000,54000000,0.3,Business,Small,Small Business,1,0,0.0,0,,0.0,5,5.6,Monthly,54000000.0,1,1,35.99051978535962,26.0,27.5,25.8,31.190259892679812
C02603,300,200000,60000000,6.2,Business,Large,University,2,1,1985207.0,0,,0.0,3,6.0,Annual,61985207.0,2,1,41.64783770905435,43.8,35.6,56.8,43.44391885452717
C02605,100,270000,27000000,3.4,Business,Small,Small Business,1,1,1740470.0,0,,0.0,6,3.9,Monthly,28740470.0,2,0,18.09477934768472,26.0,35.6,25.8,23.45738967384236
C02609,150,230000,34500000,5.1,Business,Small,Small Business,1,0,0.0,0,,0.0,3,6.1,Annual,34500000.0,1,0,22.175261206333783,26.0,27.5,25.8,24.282630603166893
C02612,100,280000,28000000,8.9,Business,Large,University,2,1,1579780.0,0,,0.0,3,7.6,Annual,29579780.0,2,0,18.689409331169962,43.8,35.6,56.8,31.964704665584982
C02613,30,290000,8700000,9.5,Business,Small,Small Business,1,1,1170372.0,0,,0.0,3,5.1,Annual,9870372.0,2,0,4.725790461450962,26.0,35.6,25.8,16.77289523072548
C02614,50,290000,14500000,1.4,Business,Small,Small Business,1,1,1962479.0,0,,0.0,6,8.1,Monthly,16462479.0,2,0,9.396132142764106,26.0,35.6,25.8,19.108066071382055
C02615,150,230000,34500000,5.6,Government,Large,Government,3,1,1037659.0,1,Dedicated,5030275.0,11,9.5,Annual,40567934.0,3,0,26.474239526870324,63.6,63.2,56.8,43.95711976343516
C02616,30,350000,10500000,0.4,Business,Large,University,2,1,671605.0,0,,0.0,7,11.1,Monthly,11171605.0,2,0,5.647681249479758,43.8,35.6,56.8,25.443840624739877
C02617,100,275000,27500000,8.8,Business,Large,Hospital,3,1,512841.0,0,,0.0,2,6.0,Monthly,28012841.0,2,0,17.57927253821816,63.6,35.6,56.8,35.36963626910908
C02618,150,230000,34500000,8.6,Business,Small,Small Business,1,1,566974.0,0,,0.0,5,5.8,Annual,35066974.0,2,0,22.576947996979147,26.0,35.6,25.8,25.698473998489575
C02619,10,350000,3500000,1.7,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,6.4,Monthly,3500000.0,1,0,0.21254243967732078,26.0,27.5,26.2,13.36127121983866
C02620,200,220000,44000000,6.5,Business,Large,Hospital,3,1,1700749.0,1,Dedicated,14874782.0,7,6.4,Annual,60575531.0,3,1,40.649117788405796,63.6,63.2,56.8,51.04455889420289
C02621,200,255000,51000000,6.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,9.5,Annual,51000000.0,1,1,33.86509538858642,26.0,27.5,26.2,30.187547694293208
C02623,200,220000,44000000,7.5,Government,Large,Government,3,1,1267846.0,1,VPS,5513751.0,6,8.8,Annual,50781597.0,3,1,33.71036236707693,63.6,63.2,56.8,47.57518118353846
C02624,100,285000,28500000,5.2,Business,Small,Small Business,1,0,0.0,0,,0.0,5,8.0,Monthly,28500000.0,1,0,17.92441241278737,26.0,27.5,25.8,22.157206206393685
C02626,50,270000,13500000,5.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,2.3,Annual,13500000.0,1,0,7.2972904289213405,26.0,27.5,26.2,16.90364521446067
C02627,300,215000,64500000,3.8,Business,Large,Enterprise,2,0,0.0,0,,0.0,5,4.9,Monthly,64500000.0,1,1,43.429505174065845,43.8,27.5,56.8,43.11975258703292
C02629,100,285000,28500000,3.3,Business,Small,Small Business,1,1,839197.0,0,,0.0,7,4.1,Monthly,29339197.0,2,0,18.518962338620334,26.0,35.6,25.8,23.669481169310167
C02631,20,315000,6300000,6.1,Business,Small,Small Business,1,0,0.0,0,,0.0,1,8.8,Annual,6300000.0,1,0,2.196271876665646,26.0,27.5,25.8,14.293135938332824
C02632,100,250000,25000000,2.4,Business,Medium,Small Business,1,0,0.0,0,,0.0,6,8.2,Monthly,25000000.0,1,0,15.444750616551964,26.0,27.5,26.2,20.97737530827598
C02634,100,250000,25000000,2.3,Business,Large,Hospital,3,1,349812.0,1,VPS,18704106.0,7,5.9,Monthly,44053918.0,3,1,28.94397134032401,63.6,63.2,56.8,45.191985670162
C02635,10,375000,3750000,5.1,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,7.9,Annual,3750000.0,1,0,0.3896611394084215,26.0,27.5,26.2,13.449830569704211
C02636,100,250000,25000000,6.2,Business,Small,Small Business,1,1,555483.0,0,,0.0,6,3.6,Annual,25555483.0,2,0,15.838296323282886,26.0,35.6,25.8,22.329148161641445
C02637,300,210000,63000000,0.8,Business,Small,Small Business,1,0,0.0,0,,0.0,5,7.5,Monthly,63000000.0,1,1,42.366792975679246,26.0,27.5,25.8,34.37839648783962
C02641,150,235000,35250000,0.5,Business,Medium,Small Business,1,1,1370512.0,0,,0.0,5,7.3,Monthly,36620512.0,2,0,23.677590519150563,26.0,35.6,26.2,26.30879525957528
C02645,300,200000,60000000,4.5,Business,Large,Enterprise,2,0,0.0,0,,0.0,0,7.3,Monthly,60000000.0,1,1,40.24136857890604,43.8,27.5,56.8,41.525684289453025
C02647,200,220000,44000000,4.5,Business,Large,ISP Partner,3,1,444531.0,1,VPS,7408438.0,9,6.1,Monthly,51852969.0,3,1,34.46940242935017,63.6,63.2,56.8,47.95470121467508
C02648,300,210000,63000000,2.8,Business,Large,ISP Partner,3,1,1837598.0,1,VPS,5892284.0,8,9.6,Monthly,70729882.0,3,1,47.8432195713386,63.6,63.2,56.8,54.6416097856693
C02650,100,250000,25000000,5.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,1,4.4,Annual,25000000.0,1,0,15.444750616551964,26.0,27.5,26.2,20.97737530827598
C02653,20,370000,7400000,1.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,7.2,Monthly,7400000.0,1,0,2.9755941554824883,26.0,27.5,26.2,14.742797077741244
C02654,300,215000,64500000,2.9,Business,Small,Small Business,1,0,0.0,0,,0.0,7,6.7,Monthly,64500000.0,1,1,43.429505174065845,26.0,27.5,25.8,34.90975258703292
C02655,30,335000,10050000,0.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,5,7.1,Monthly,10050000.0,1,0,4.853052372632154,26.0,27.5,26.2,15.681526186316077
C02656,100,280000,28000000,2.6,Business,Medium,Small Business,1,0,0.0,1,Dedicated,4495203.0,6,7.4,Monthly,32495203.0,2,0,20.75491305487454,26.0,35.6,26.2,24.84745652743727
C02657,10,320000,3200000,8.8,Business,Large,Enterprise,2,1,612404.0,0,,0.0,2,0.7,Annual,3812404.0,2,0,0.4338728007604997,43.8,35.6,56.8,22.83693640038025
C02659,200,220000,44000000,5.4,Business,Large,ISP Partner,3,1,1833736.0,1,VPS,5101366.0,8,5.5,Annual,50935102.0,3,1,33.819116791085825,63.6,63.2,56.8,47.629558395542915
C02660,300,215000,64500000,2.8,Business,Small,Small Business,1,0,0.0,0,,0.0,0,1.7,Monthly,64500000.0,1,1,43.429505174065845,26.0,27.5,25.8,34.90975258703292
C02663,50,270000,13500000,3.4,Business,Large,Hospital,3,1,1368963.0,1,VPS,2876492.0,5,6.5,Monthly,17745455.0,3,0,10.305088306388939,63.6,63.2,56.8,35.87254415319447
C02665,200,245000,49000000,7.1,Business,Small,Small Business,1,1,893973.0,0,,0.0,2,3.4,Annual,49893973.0,2,1,33.08150313215646,26.0,35.6,25.8,30.95075156607823
C02666,200,220000,44000000,1.3,Business,Medium,Small Business,1,1,1607913.0,1,VPS,13269002.0,5,6.8,Monthly,58876915.0,3,1,39.44569115935602,26.0,63.2,26.2,38.332845579678015
C02667,50,290000,14500000,1.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,6.0,Monthly,14500000.0,1,0,8.005765227845743,26.0,27.5,26.2,17.25788261392287
C02669,50,280000,14000000,5.9,Business,Medium,Small Business,1,1,1101503.0,0,,0.0,6,7.0,Annual,15101503.0,2,0,8.431914944823166,26.0,35.6,26.2,18.685957472411584
C02672,50,305000,15250000,5.8,Business,Small,Small Business,1,1,1780260.0,1,Dedicated,3352553.0,7,11.9,Annual,20382813.0,3,0,12.1735899851306,26.0,63.2,25.8,24.636794992565303
C02673,100,250000,25000000,5.5,Business,Small,Small Business,1,0,0.0,0,,0.0,0,2.3,Annual,25000000.0,1,0,15.444750616551964,26.0,27.5,25.8,20.917375308275982
C02678,150,230000,34500000,9.2,Business,Large,University,2,1,587477.0,0,,0.0,3,0.4,Annual,35087477.0,2,0,22.591473855781494,43.8,35.6,56.8,33.91573692789075
C02679,100,265000,26500000,5.9,Business,Large,University,2,0,0.0,0,,0.0,4,7.2,Annual,26500000.0,1,0,16.507462814938567,43.8,27.5,56.8,29.658731407469283
C02683,150,240000,36000000,8.3,Business,Large,Enterprise,2,0,0.0,1,VPS,3883729.0,5,6.2,Annual,39883729.0,2,0,25.989497527072256,43.8,35.6,56.8,35.61474876353613
C02684,150,250000,37500000,5.8,Business,Large,Hospital,3,1,1553642.0,1,VPS,6038199.0,11,7.0,Annual,45091841.0,3,1,29.67931362904802,63.6,63.2,56.8,45.559656814524004
C02685,10,320000,3200000,6.1,Business,Large,Hospital,3,1,1702381.0,1,VPS,11391256.0,10,5.7,Annual,16293637.0,3,0,9.276511840764112,63.6,63.2,56.8,35.35825592038206
C02686,10,385000,3850000,1.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,2.4,Monthly,3850000.0,1,0,0.4605086193008616,26.0,27.5,26.2,13.485254309650431
C02690,50,270000,13500000,7.0,Business,Small,Small Business,1,0,0.0,0,,0.0,3,2.5,Annual,13500000.0,1,0,7.2972904289213405,26.0,27.5,25.8,16.843645214460672
C02692,20,335000,6700000,1.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,5.7,Monthly,6700000.0,1,0,2.4796617962354075,26.0,27.5,26.2,14.494830898117703
C02694,300,210000,63000000,2.6,Business,Large,University,2,1,529292.0,0,,0.0,2,6.9,Monthly,63529292.0,2,1,42.74178301895154,43.8,35.6,56.8,43.99089150947576
C02697,30,295000,8850000,2.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,9.0,Monthly,8850000.0,1,0,4.002882613922871,26.0,27.5,26.2,15.256441306961435
C02698,150,240000,36000000,2.6,Business,Medium,Small Business,1,0,0.0,1,Shared,15568853.0,5,5.9,Monthly,51568853.0,2,1,34.26811340337896,26.0,35.6,26.2,31.60405670168948
C02700,10,360000,3600000,9.8,Business,Small,Small Business,1,1,435413.0,1,VPS,16586850.0,6,7.0,Annual,20622263.0,3,0,12.34323427573305,26.0,63.2,25.8,24.721617137866527
C02702,150,240000,36000000,8.9,Government,Large,Government,3,1,369185.0,1,VPS,6439837.0,11,7.8,Annual,42809022.0,3,0,28.061993897042214,63.6,63.2,56.8,44.750996948521106
C02704,150,265000,39750000,6.5,Government,Large,Government,3,1,1249557.0,1,Dedicated,6126338.0,6,3.9,Annual,47125895.0,3,1,31.120389627699392,63.6,63.2,56.8,46.28019481384969
C02707,200,220000,44000000,9.7,Business,Medium,Small Business,1,1,637480.0,0,,0.0,4,4.8,Annual,44637480.0,2,1,29.35741031093393,26.0,35.6,26.2,29.148705155466963
C02709,10,360000,3600000,1.4,Business,Small,Small Business,1,0,0.0,0,,0.0,6,4.0,Monthly,3600000.0,1,0,0.2833899195697609,26.0,27.5,25.8,13.336694959784882
C02710,50,280000,14000000,6.9,Business,Small,Small Business,1,1,459723.0,0,,0.0,2,5.6,Annual,14459723.0,2,0,7.977229988369465,26.0,35.6,25.8,18.398614994184733
C02711,100,255000,25500000,9.6,Government,Large,Government,3,1,361614.0,1,VPS,17556234.0,9,6.4,Annual,43417848.0,3,0,28.493331774972162,63.6,63.2,56.8,44.96666588748607
C02712,100,250000,25000000,10.0,Business,Large,University,2,1,1101727.0,0,,0.0,8,6.7,Monthly,26101727.0,2,0,16.22529643134655,43.8,35.6,56.8,30.732648215673272
C02713,150,260000,39000000,3.1,Business,Small,Small Business,1,0,0.0,0,,0.0,2,2.1,Monthly,39000000.0,1,0,25.36339780149359,26.0,27.5,25.8,25.876698900746796
C02714,50,270000,13500000,7.9,Business,Medium,Small Business,1,0,0.0,0,,0.0,0,5.3,Monthly,13500000.0,1,0,7.2972904289213405,26.0,27.5,26.2,16.90364521446067
C02715,200,275000,55000000,0.8,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,5.7,Monthly,55000000.0,1,1,36.69899458428403,26.0,27.5,26.2,31.604497292142014
C02717,100,275000,27500000,7.6,Business,Large,Enterprise,2,0,0.0,0,,0.0,1,3.0,Annual,27500000.0,1,0,17.21593761386297,43.8,27.5,56.8,30.012968806931486
C02718,100,250000,25000000,7.5,Business,Medium,Small Business,1,0,0.0,0,,0.0,3,3.6,Annual,25000000.0,1,0,15.444750616551964,26.0,27.5,26.2,20.97737530827598
C02724,200,220000,44000000,7.8,Business,Large,Hospital,3,1,1337710.0,1,Shared,12262472.0,10,7.9,Annual,57600182.0,3,1,38.541158003900875,63.6,63.2,56.8,49.99057900195044
C02726,100,290000,29000000,2.4,Business,Medium,Small Business,1,0,0.0,1,Dedicated,11933881.0,5,4.8,Monthly,40933881.0,2,0,26.733503754112313,26.0,35.6,26.2,27.836751877056155
C02728,100,260000,26000000,6.7,Government,Large,Government,3,1,1919082.0,1,Shared,8114250.0,8,9.4,Annual,36033332.0,3,0,23.261588286718133,63.6,63.2,56.8,42.35079414335907
C02729,150,275000,41250000,1.4,Business,Medium,Small Business,1,0,0.0,1,Shared,10451088.0,5,7.6,Monthly,51701088.0,2,1,34.361798568414734,26.0,35.6,26.2,31.650899284207366
C02731,150,275000,41250000,2.4,Business,Large,Hospital,3,1,668912.0,1,Shared,18624012.0,7,11.3,Monthly,60542924.0,3,1,40.62601655063727,63.6,63.2,56.8,51.033008275318636
C02732,100,250000,25000000,5.1,Business,Small,Small Business,1,1,788694.0,0,,0.0,9,4.8,Annual,25788694.0,2,0,16.003520439614846,26.0,35.6,25.8,22.411760219807423
C02733,200,255000,51000000,1.5,Government,Large,Government,3,1,1338530.0,1,Shared,11152083.0,10,12.3,Monthly,63490613.0,3,1,42.71437992220394,63.6,63.2,56.8,52.077189961101965
C02735,50,295000,14750000,2.0,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,6.7,Monthly,14750000.0,1,0,8.182883927576842,26.0,27.5,26.2,17.346441963788422
C02737,300,220000,66000000,9.0,Government,Large,Government,3,1,593538.0,1,Dedicated,8841009.0,6,4.7,Monthly,75434547.0,3,1,51.17635616122027,63.6,63.2,56.8,56.30817808061013
C02739,150,265000,39750000,1.0,Business,Small,Small Business,1,0,0.0,0,,0.0,0,0.8,Monthly,39750000.0,1,0,25.894753900686894,26.0,27.5,25.8,26.142376950343447
C02740,150,235000,35250000,4.3,Business,Medium,Small Business,1,1,1208902.0,0,,0.0,4,7.6,Monthly,36458902.0,2,0,23.56309390689639,26.0,35.6,26.2,26.251546953448194
C02743,100,295000,29500000,2.1,Business,Medium,Small Business,1,1,1889179.0,1,VPS,16059253.0,8,6.9,Monthly,47448432.0,3,1,31.348898963920075,26.0,63.2,26.2,34.28444948196004
C02748,150,240000,36000000,5.8,Business,Small,Small Business,1,0,0.0,0,,0.0,5,6.0,Annual,36000000.0,1,0,23.237973404720385,26.0,27.5,25.8,24.813986702360193
C02752,100,285000,28500000,3.0,Business,Large,Hospital,3,0,0.0,1,VPS,18571756.0,3,5.8,Monthly,47071756.0,2,1,31.082033510560425,63.6,35.6,56.8,42.12101675528021
C02756,200,240000,48000000,4.8,Business,Small,Small Business,1,0,0.0,1,Shared,14495168.0,3,5.1,Monthly,62495168.0,2,1,42.00913222598864,26.0,35.6,25.8,35.414566112994315
C02757,50,280000,14000000,9.0,Business,Large,Enterprise,2,1,1756468.0,0,,0.0,2,5.0,Annual,15756468.0,2,0,8.895941141500689,43.8,35.6,56.8,27.067970570750344
C02759,200,230000,46000000,1.8,Government,Large,Government,3,1,937806.0,1,Dedicated,12680387.0,10,6.4,Monthly,59618193.0,3,1,39.970867941353106,63.6,63.2,56.8,50.70543397067655
C02760,30,305000,9150000,7.2,Business,Large,ISP Partner,3,1,1235944.0,0,,0.0,5,7.5,Monthly,10385944.0,2,0,5.091060230482014,63.6,35.6,56.8,29.12553011524101
C02762,300,200000,60000000,9.9,Government,Large,Government,3,1,460407.0,0,,0.0,3,3.2,Annual,60460407.0,2,1,40.567555335654426,63.6,35.6,56.8,46.86377766782721
C02763,100,275000,27500000,5.0,Government,Large,Government,3,1,854532.0,1,Shared,17109580.0,10,6.7,Monthly,45464112.0,3,1,29.94305825091841,63.6,63.2,56.8,45.6915291254592
C02764,300,210000,63000000,9.2,Business,Medium,Small Business,1,0,0.0,0,,0.0,4,3.3,Monthly,63000000.0,1,1,42.366792975679246,26.0,27.5,26.2,34.438396487839626
C02766,150,280000,42000000,2.2,Government,Large,Government,3,1,494071.0,1,VPS,15399552.0,8,7.8,Monthly,57893623.0,3,1,38.74905355737205,63.6,63.2,56.8,50.09452677868602
C02768,50,300000,15000000,1.7,Business,Medium,Small Business,1,1,1600405.0,1,VPS,7558163.0,8,7.3,Monthly,24158568.0,3,0,14.848617249543405,26.0,63.2,26.2,26.034308624771704
C02769,200,265000,53000000,0.8,Business,Large,Hospital,3,1,1955222.0,1,VPS,6599950.0,10,10.2,Monthly,61555172.0,3,1,41.3431687488989,63.6,63.2,56.8,51.39158437444945
C02772,100,295000,29500000,6.0,Government,Large,Government,3,1,1205291.0,0,,0.0,3,5.2,Annual,30705291.0,2,0,19.486805510582165,63.6,35.6,56.8,36.323402755291085
C02773,100,250000,25000000,6.7,Business,Large,University,2,0,0.0,0,,0.0,2,6.4,Monthly,25000000.0,1,0,15.444750616551964,43.8,27.5,56.8,29.127375308275983
C02779,300,200000,60000000,4.2,Business,Large,Enterprise,2,1,448319.0,0,,0.0,6,6.8,Monthly,60448319.0,2,1,40.55899129228503,43.8,35.6,56.8,42.89949564614251
C02781,30,290000,8700000,5.8,Business,Small,Small Business,1,1,632941.0,0,,0.0,3,4.7,Annual,9332941.0,2,0,4.345034141790221,26.0,35.6,25.8,16.58251707089511
C02785,50,270000,13500000,9.1,Business,Medium,Small Business,1,1,1069014.0,0,,0.0,2,3.4,Annual,14569014.0,2,0,8.054659907618714,26.0,35.6,26.2,18.497329953809356
C02787,100,250000,25000000,5.6,Business,Small,Small Business,1,0,0.0,1,Dedicated,17357557.0,3,3.0,Annual,42357557.0,2,0,27.74214232194581,26.0,35.6,25.8,28.281071160972907
C02788,150,285000,42750000,2.2,Business,Medium,Small Business,1,1,796067.0,0,,0.0,4,4.8,Monthly,43546067.0,2,0,28.58417170521545,26.0,35.6,26.2,28.762085852607726
C02789,200,235000,47000000,2.4,Government,Large,Government,3,1,1699740.0,1,Dedicated,19236319.0,7,7.4,Monthly,67936059.0,3,1,45.86386638318323,63.6,63.2,56.8,53.65193319159161
C02791,50,270000,13500000,2.0,Business,Small,Small Business,1,0,0.0,1,Dedicated,15065567.0,5,7.4,Monthly,28565567.0,2,0,17.970864979928447,26.0,35.6,25.8,23.395432489964225
C02792,300,230000,69000000,3.1,Government,Large,Government,3,0,0.0,1,Shared,17422830.0,4,4.7,Monthly,86422830.0,2,1,58.96127775016969,63.6,35.6,56.8,56.06063887508485
C02794,100,265000,26500000,4.1,Government,Large,Government,3,1,1091528.0,1,Shared,12370996.0,6,5.3,Monthly,39962524.0,3,0,26.045321798853504,63.6,63.2,56.8,43.74266089942675
C02796,300,235000,144348281,5.5,Business,Large,ISP Partner,3,0,0.0,0,,0.0,2,7.4,Annual,144348281.0,1,1,100.0,63.6,27.5,56.8,75.365
C02797,20,355000,7100000,1.7,Business,Medium,Small Business,1,0,0.0,1,VPS,10006521.0,3,1.5,Monthly,17106521.0,2,0,9.852419669212974,26.0,35.6,26.2,19.396209834606488
C02798,200,240000,48000000,8.3,Government,Large,Government,3,1,729208.0,1,VPS,3877608.0,10,9.8,Monthly,52606816.0,3,1,35.003484031094935,63.6,63.2,56.8,48.22174201554746
C02800,300,200000,60000000,4.7,Business,Medium,Small Business,1,1,1740681.0,0,,0.0,5,4.2,Monthly,61740681.0,2,1,41.474597200372564,26.0,35.6,26.2,35.20729860018628
C02801,200,255000,51000000,4.1,Government,Large,Government,3,1,1843536.0,0,,0.0,7,7.9,Monthly,52843536.0,2,1,35.17119418549632,63.6,35.6,56.8,44.16559709274816
C02802,150,230000,34500000,10.0,Business,Medium,Small Business,1,1,1353024.0,0,,0.0,4,4.8,Annual,35853024.0,2,0,23.133844612673673,26.0,35.6,26.2,26.036922306336837
C02804,300,210000,63000000,6.1,Business,Large,Hospital,3,1,848407.0,1,VPS,16411880.0,8,3.9,Annual,80260287.0,3,1,54.59527133738172,63.6,63.2,56.8,58.01763566869086
C02805,200,220000,44000000,4.6,Business,Small,Small Business,1,0,0.0,0,,0.0,2,3.5,Monthly,44000000.0,1,1,28.9057717961156,26.0,27.5,25.8,27.6478858980578
C02806,150,230000,34500000,9.8,Business,Large,Enterprise,2,0,0.0,1,VPS,13853620.0,5,2.2,Annual,48353620.0,2,1,31.99020185020886,43.8,35.6,56.8,38.61510092510443
C02807,150,230000,34500000,9.7,Business,Large,University,2,0,0.0,0,,0.0,4,8.7,Annual,34500000.0,1,0,22.175261206333783,43.8,27.5,56.8,32.49263060316689
C02811,200,220000,44000000,7.6,Government,Large,Government,3,1,1489276.0,0,,0.0,5,7.4,Annual,45489276.0,2,1,29.960886310758543,63.6,35.6,56.8,41.560443155379275
C02812,100,255000,25500000,3.9,Business,Small,Small Business,1,0,0.0,0,,0.0,3,4.7,Monthly,25500000.0,1,0,15.798988016014164,26.0,27.5,25.8,21.094494008007082
C02816,150,240000,36000000,6.7,Business,Medium,Small Business,1,1,756742.0,0,,0.0,4,6.2,Annual,36756742.0,2,0,23.774106041008036,26.0,35.6,26.2,26.35705302050402
C02819,100,280000,28000000,2.3,Business,Medium,Small Business,1,0,0.0,0,,0.0,2,3.7,Monthly,28000000.0,1,0,17.57017501332517,26.0,27.5,26.2,22.040087506662584
C02822,150,270000,40500000,6.9,Business,Small,Small Business,1,0,0.0,1,Dedicated,6369981.0,10,9.7,Monthly,46869981.0,2,1,30.93908100800746,26.0,35.6,25.8,29.87954050400373
C02823,150,260000,39000000,5.6,Government,Large,Government,3,1,1264320.0,1,VPS,9775253.0,8,7.4,Annual,50039573.0,3,1,33.18465706287985,63.6,63.2,56.8,47.31232853143992
